ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	75	0.08218729	0.579530851	0.92358769	0.980736032	0.694777978	10148	"tags=93%, list=87%, signal=13%"	896/2033/4023/168544/6604/1050/9314/9441/6517/7026/948/80205/29079/9443/688/55588/9612/23389/10025/8841/10001/10499/1387/9477/112950/55090/54797/4790/9969/23097/6256/5465/8648/892/1019/1959/9439/6721/80306/27332/9862/5469/9968/81857/1052/1024/9967/400569/9412/5970/6837/84498/5468/1051/84246/2167/9611/9442/9282/79718/6720/23054/51586/51003/96764/1879/90390/9440/8202/51129
R-HSA-9694548	Maturation of spike protein	36	0.1042643	0.58092003	0.927775197	0.980924128	0.69491123	4831	"tags=44%, list=41%, signal=26%"	256435/51114/6487/27090/821/6480/4124/11320/4245/11253/29801/6484/51304/11282/1650/51201
R-HSA-6807070	PTEN Regulation	123	0.074883767	0.59466176	0.92883398	0.981057577	0.695005768	8874	"tags=79%, list=76%, signal=19%"	8975/2444/10000/2122/1958/153129/100532731/28956/207/1912/5371/11060/5595/58528/3725/64223/64121/1911/57459/5699/10273/57332/8658/331/5690/23252/22955/8841/5728/7157/5700/7314/7874/53615/10014/5594/23112/80243/1459/5692/51564/5695/9861/5704/54815/80351/5687/208/81847/57690/5709/5928/27327/5708/6009/1822/1107/55004/648/9491/5707/10670/5720/5706/10325/5694/10197/23466/5688/5689/2475/5715/9112/5718/1457/10213/5711/5705/5702/23028/5714/5931/1108/3066/57504/8535/23198/5710/23608/5716/5693/3065/6045/5468/9219/7316/4343
R-HSA-5205685	PINK1-PRKN Mediated Mitophagy	19	0.130518287	0.579117	0.931147956	0.981530711	0.695340948	8790	"tags=84%, list=75%, signal=21%"	84557/8878/54543/65018/9804/7314/9927/56993/81631/10452/7416/9474/9140/55669/100188893/7316
R-HSA-6804115	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	16	0.140193311	0.581503077	0.933829287	0.983371782	0.696645209	10068	"tags=100%, list=86%, signal=14%"	7832/85456/9337/5325/7157/246175/4869/25904/23019/10769/1263/29883/4848/4850/55835/4849
R-HSA-1980145	Signaling by NOTCH2	30	0.108408033	0.569218575	0.938654666	0.983874045	0.697001025	1433	"tags=17%, list=12%, signal=15%"	142678/55534/2033/54492/4853
R-HSA-8856825	Cargo recognition for clathrin-mediated endocytosis	87	0.077569728	0.568205853	0.937252862	0.983874045	0.697001025	583	"tags=8%, list=5%, signal=8%"	9185/1956/1950/685/115548/154/408
R-HSA-933541	TRAF6 mediated IRF7 activation	15	0.141127433	0.570500263	0.944268357	0.986263768	0.698693964	7496	"tags=73%, list=64%, signal=26%"	2033/29110/64135/3665/1387/3661/57506/7189/7706/10010/89122
R-HSA-1169410	Antiviral mechanism by IFN-stimulated genes	74	0.077630935	0.545154875	0.945013193	0.986263768	0.698693964	2483	"tags=23%, list=21%, signal=18%"	9636/4599/3434/1974/4940/57122/2316/7318/2317/4600/8638/4938/5595/201626/5495/4939/317649
R-HSA-9013418	RHOBTB2 GTPase cycle	22	0.119298246	0.559606437	0.946073559	0.986391857	0.698784706	10313	"tags=100%, list=88%, signal=12%"	23221/4646/27316/10250/55023/3320/8452/11329/3326/10576/87/11140/1627/71/3183/908/9352/6434/29766/10574/124540/5756
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	18	0.125620052	0.546334388	0.954912258	0.991096596	0.70211766	7719	"tags=72%, list=66%, signal=25%"	824/4000/1020/3725/994/826/2309/2801/831/7001/351/823/7531
R-HSA-8863678	Neurodegenerative Diseases	18	0.125620052	0.546334388	0.954912258	0.991096596	0.70211766	7719	"tags=72%, list=66%, signal=25%"	824/4000/1020/3725/994/826/2309/2801/831/7001/351/823/7531
R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	18	0.125523547	0.545914679	0.955296529	0.991096596	0.70211766	6535	"tags=61%, list=56%, signal=27%"	23368/7161/7159/7157/1387/581/27113/147923/94241/27166/55240
R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	39	0.094823531	0.543895187	0.952528026	0.991096596	0.70211766	186	"tags=5%, list=2%, signal=5%"	4306/2289
R-HSA-73929	"Base-Excision Repair, AP Site Formation"	17	0.125521477	0.53417117	0.962244634	0.991460681	0.702375587	2084	"tags=24%, list=18%, signal=19%"	79661/4350/4595/54386
R-HSA-8940973	RUNX2 regulates osteoblast differentiation	20	0.117761964	0.533049681	0.957001379	0.991460681	0.702375587	4168	"tags=40%, list=36%, signal=26%"	25937/10413/5595/23314/8841/865/860/5594
R-HSA-9707564	Cytoprotection by HMOX1	53	0.081935257	0.521972758	0.959212841	0.991460681	0.702375587	3795	"tags=34%, list=32%, signal=23%"	10628/3163/114548/6604/3043/6834/80205/1350/644/9612/645/8841/55620/10499/285521/7975/1387/6774
R-HSA-9018519	Estrogen-dependent gene expression	83	0.071785588	0.518693877	0.961108207	0.991460681	0.702375587	444	"tags=5%, list=4%, signal=5%"	2066/2354/23189/2353
R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	27	0.10302306	0.520147957	0.964747072	0.993066458	0.70351316	1268	"tags=15%, list=11%, signal=13%"	142678/408/54492/113878
R-HSA-400206	Regulation of lipid metabolism by PPARalpha	102	0.067183281	0.51150729	0.966185567	0.993574992	0.703873418	10316	"tags=93%, list=88%, signal=11%"	26230/6095/2033/4862/8800/196/6604/4802/23179/9441/1376/34/3156/948/80205/57491/9572/29079/9443/55588/7376/9612/23389/9915/2180/10025/8841/10001/10499/1387/2874/9477/112950/55090/9575/54797/9969/23097/2222/6256/23309/211/4520/5465/8648/892/1374/376497/9439/405/6721/51/2101/80306/11010/9862/5469/9968/81857/27242/4899/6667/3157/4199/1024/9967/400569/29841/9412/25942/6837/84498/5468/84246/9611/9442/9282/79718/6720/23054/51586/4800/51003/96764/3992/133522/90390/57761/9440/8202/4801/51129/7296/2274/219541
R-HSA-1989781	PPARA activates gene expression	100	0.06615955	0.50112206	0.96742268	0.993875644	0.704086408	10316	"tags=93%, list=88%, signal=11%"	26230/6095/2033/4862/8800/196/6604/4802/23179/9441/1376/34/3156/948/80205/57491/9572/29079/9443/55588/7376/9612/23389/9915/2180/10025/8841/10001/10499/1387/2874/9477/112950/55090/9575/54797/9969/23097/2222/6256/211/4520/5465/8648/892/1374/376497/9439/405/6721/51/2101/80306/11010/9862/5469/9968/81857/27242/4899/6667/3157/4199/1024/9967/400569/29841/9412/6837/84498/5468/84246/9611/9442/9282/79718/6720/23054/51586/4800/51003/96764/3992/133522/90390/57761/9440/8202/4801/51129/7296/2274/219541
R-HSA-389513	CTLA4 inhibitory signaling	21	0.112402507	0.517774915	0.969280719	0.994812992	0.704750449	1621	"tags=19%, list=14%, signal=16%"	10000/5516/5525/207
R-HSA-9615710	Late endosomal microautophagy	29	0.098730762	0.511751313	0.970735189	0.995334716	0.705120051	9655	"tags=90%, list=82%, signal=16%"	6035/200894/3043/91782/51271/7314/27243/128866/7431/11315/51160/8100/3312/25978/10013/92421/137492/5116/79643/1080/29082/7316/79720/10226/7251/7311
R-HSA-446652	Interleukin-1 family signaling	128	0.06077403	0.48674362	0.977066558	0.996461968	0.705918625	8813	"tags=77%, list=75%, signal=19%"	8945/5783/23291/3554/57161/8878/5784/29110/10392/57162/28512/6416/4792/6500/9173/5782/4215/8809/3556/5699/9683/80216/5690/11213/841/7157/11274/5700/7314/6774/23118/5599/26469/4790/1326/5692/5695/9861/246330/5704/5687/79792/5775/3551/5709/834/5708/3553/59307/84166/4615/8454/9491/5707/3654/5720/5706/51135/9978/5694/10197/7189/92610/6285/25930/90865/5688/5689/28511/5715/7335/351/1147/9097/8517/5718/10213/5711/5705/5702/4791/5714/10454/23198/257397/5710/4088/5608/5781/5716/79671/5693/5604/5970/240/5771/7316/64127
R-HSA-418594	G alpha (i) signalling events	150	0.058549353	0.484730544	0.978943106	0.996461968	0.705918625	7235	"tags=60%, list=62%, signal=23%"	84152/56477/115/5332/727/26960/6376/1268/9630/718/26086/5580/10636/3710/5516/5533/2776/1020/5530/5998/58191/5330/8490/817/5577/2920/10663/84254/55970/5144/54331/5321/2841/6373/5528/624/301/140/10768/5578/112/801/2359/5566/5594/29899/259295/2771/1902/5996/5141/6004/1524/259290/5518/728/9934/2357/10681/50840/2783/1233/5519/805/5136/2778/50832/2770/196883/5532/9294/2767/2782/64407/808/9170/8862/3709/5573/5567/259296/2791/2790/10287/113/5142/10563/814/5660/351
R-HSA-9013424	RHOV GTPase cycle	35	0.087369085	0.48198686	0.979784996	0.996461968	0.705918625	266	"tags=6%, list=2%, signal=6%"	57630/84612
R-HSA-9613829	Chaperone Mediated Autophagy	20	0.106013016	0.47986805	0.980819857	0.996461968	0.705918625	48	"tags=5%, list=0%, signal=5%"	6035
R-HSA-186797	Signaling by PDGF	53	0.075318098	0.479817808	0.979221636	0.996461968	0.705918625	3137	"tags=26%, list=27%, signal=19%"	56034/1286/1287/1285/131873/80310/5782/5295/5154/1398/1293/2886/5327/5290
R-HSA-5205647	Mitophagy	25	0.097340284	0.478195062	0.984148275	0.996461968	0.705918625	8790	"tags=80%, list=75%, signal=20%"	84557/8878/54543/65018/139341/9804/7314/1459/9927/56993/81631/10452/7416/9474/8408/1457/9140/55669/100188893/7316
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	127	0.058296419	0.466288404	0.982463295	0.996461968	0.705918625	10054	"tags=89%, list=86%, signal=13%"	8945/23291/7294/2353/5601/5602/3710/5170/5530/4773/6416/10235/5588/4792/6500/5595/3725/5295/2205/5699/4772/3702/2206/5290/6464/5690/7322/10768/801/5700/7314/23118/7409/5599/9846/5594/4790/5692/5609/5695/9861/5704/5687/4214/3551/5709/5708/8915/4775/2534/805/3265/5532/8454/808/9491/5707/5720/10125/5706/3709/5336/5694/10197/7189/5879/5688/5689/10892/3937/5058/5715/7335/1147/8517/5718/3708/10213/5711/5705/5702/5291/7006/5296/5714/10454/5335/23198/257397/5710/5716/7462/5693/5970/3845/7316/5691/2207/27040/6885/5686/997/695/5534/7311/4893/4067/5719/5683/6654/7410/5684/7321
R-HSA-9013408	RHOG GTPase cycle	68	0.067741896	0.464742973	0.983807393	0.996461968	0.705918625	2518	"tags=22%, list=22%, signal=17%"	11135/26084/143098/27237/80005/8997/23592/2010/4698/397/63916/23263/6453/5295/857
R-HSA-1226099	Signaling by FGFR in disease	48	0.073185015	0.450919034	0.986846505	0.996589166	0.706008735	2428	"tags=21%, list=21%, signal=17%"	2246/10818/2549/613/8805/2260/5441/11052/2263/5295
R-HSA-204005	COPII-mediated vesicle transport	62	0.06667793	0.445442427	0.987716841	0.996589166	0.706008735	8579	"tags=74%, list=73%, signal=20%"	2348/23243/2157/10960/5265/8775/79090/9117/8774/51693/51399/64689/1522/51128/6399/22870/9632/58485/10972/966/5537/128637/9871/2801/126003/10802/90411/27095/9919/1453/6396/8615/122553/10427/83696/55014/10652/55291/7109/4905/81876/10484/11196/10342/10959/10113
R-HSA-157118	Signaling by NOTCH	158	0.051459284	0.43102144	0.991114701	0.996589166	0.706008735	5428	"tags=44%, list=46%, signal=24%"	23286/1956/1950/7088/1999/142678/408/26960/55534/2033/7089/54492/113878/4853/207/7091/6487/2683/9734/11060/6500/23129/7027/4192/3725/59/9612/8850/595/5699/5087/51107/8650/5690/4242/79885/8841/5584/7157/84441/1387/5700/7314/55869/10402/2324/10014/83464/26508/6484/23112/10046/5692/51564/5695/9861/7029/51548/5704/3516/5687/57690/4851/5709/27327/4904/9759/5708/9794/5664
R-HSA-3295583	TRP channels	15	0.105606461	0.426908592	0.995641838	0.996589166	0.706008735	172	"tags=7%, list=1%, signal=7%"	7225
R-HSA-5619102	SLC transporter disorders	62	0.063724903	0.425714708	0.99170348	0.996589166	0.706008735	1966	"tags=16%, list=17%, signal=13%"	10568/6505/5002/6584/57122/8671/9843/30061/1356/6578
R-HSA-382556	ABC-family proteins mediated transport	84	0.057505808	0.417082398	0.992066806	0.996589166	0.706008735	10528	"tags=94%, list=90%, signal=10%"	26154/21/368/10257/5825/23460/8714/5824/215/10351/11194/10349/27248/10956/5699/23456/5690/20/23457/5700/7314/91445/5692/51009/5695/9861/5704/5687/8504/5709/5708/79139/23461/22/9491/5707/5720/5706/5694/10197/1965/1968/5688/5689/5715/7415/5718/10213/5711/5705/6400/5702/5714/10057/23198/1080/5710/5716/5693/7316/5691/10347/9619/8894/5686/10613/7311/10058/10350/5719/5683/11160/10060/5684/89845/5701/5685/5713/5682
R-HSA-1474165	Reproduction	52	0.063989764	0.404988	0.994701987	0.996589166	0.706008735	7995	"tags=69%, list=68%, signal=22%"	50511/347732/10388/4000/10111/23345/2683/6119/54386/27030/57828/5016/23353/928/6117/7014/10734/8243/672/675/11083/25777/65057/4292/1019/10735/117155/6118/23224/5889/5885/3306/5932/9126/26277/7013
R-HSA-936440	Negative regulators of DDX58/IFIH1 signaling	34	0.065167934	0.356579019	0.999182434	0.999182434	0.707845871	9655	"tags=85%, list=82%, signal=15%"	9636/29110/64135/7318/55593/54941/7322/7314/9246/5300/8887/3661/57506/1540/84166/7323/51191/54476/7706/9474/89122/9140/79671/83737/7316/7128/5094/9641/7311
